买家会员名,宝贝ID,购买次数
1597,520310825412,1
1597,521019257989,1
1597,522609190751,1
1597,527419046969,1
1597,530910185416,1
1597,540349069906,1
1597,540662291619,1
1597,547794157516,1
1598,36351422002,1
1598,544066720474,1
1598,544100858313,1
1598,546275765548,1
1598,548998614714,1
1599,35877393642,1
1599,36058620932,2
1599,36266985550,1
1599,536125595091,1
1599,549661564014,1
1600,530812936284,1
1601,36074765406,1
1601,36081332365,1
1601,36514978453,1
1601,37276995387,1
1601,522151463307,1
1601,529338111966,1
1601,529339155756,1
1601,544768785584,1
1601,545955506006,1
1602,35721723963,1
1602,35722000205,1
1602,35798309577,1
1602,547297272467,1
1602,549710009588,1
1603,35721027449,3
1603,35721723963,1
1603,35722000205,3
1603,35877393642,2
1603,36266985550,2
1603,36267739775,1
1603,36353085367,1
1603,39539028043,2
1603,40400203213,1
1603,42577833473,1
1603,42711696783,1
1603,42768874029,1
1603,44928090920,1
1603,45105421124,1
1603,520310825412,3
1603,521926312352,2
1603,527419046969,1
1603,527475911875,1
1603,529339155756,1
1603,530710879153,1
1603,531846025844,2
1603,531877266868,4
1603,533204346200,4
1603,536125595091,1
1603,538535227251,1
1603,539677826038,3
1603,540662291619,2
1603,541474263467,1
1603,541659214822,1
1603,544115759872,6
1603,545516801138,3
1603,545538490326,1
1603,546104970758,1
1603,547355238181,1
1603,547751184046,1
1603,547792011631,1
1603,547794157516,1
1603,550680496523,1
1604,535612234886,1
1605,545566976422,1
1606,36500131840,1
1606,531846025844,1
1606,545538490326,1
1606,547794157516,1
1607,540882092170,1
1608,548998614714,1
1609,35722423659,1
1609,36286235128,3
1609,42577833473,5
1609,541254875522,1
1611,35722000205,1
1611,36266985550,1
1611,37941111428,1
1611,528023284532,1
1611,539677826038,1
1611,540407272609,1
1611,546827381933,1
1611,546928423058,1
1612,550905064205,1
1613,35722000205,1
1613,36514978453,1
1613,44928090920,3
1613,522566248653,1
1613,528166273868,1
1613,540658025950,1
1613,540662535716,1
1613,547794157516,1
1614,544768785584,2
1615,535612234886,1
1616,36266985550,1
1616,36267739775,1
1616,528726320954,1
1616,530812936284,1
1616,544115759872,1
1616,550659732532,1
1617,36416065395,1
1617,37276995387,1
1617,44928090920,1
1617,45404080098,1
1617,528153854399,2
1617,530812936284,1
1617,530910185416,1
1617,545516801138,1
1617,545955506006,1
1617,546827381933,1
1617,549710009588,1
1618,36351422002,1
1618,45404080098,1
1618,528109847799,1
1618,530710879153,1
1618,538658221958,1
1618,540522690300,1
1618,545959606207,1
1618,549710009588,1
1618,550735773284,1
1618,550966828606,1
1618,550997388851,1
1618,551091071810,1
1619,547812750733,1
1620,35721027449,1
1620,35721723963,1
1620,36074765406,1
1620,36286235128,3
1620,36416065395,1
1620,37941111428,1
1620,39539028043,1
1620,527419046969,1
1620,530449665002,1
1620,535703074519,1
1620,537396783238,1
1620,538658965256,1
1620,539853979136,1
1620,542978775847,1
1620,544016559367,1
1620,544115759872,2
1620,545602185334,1
1620,547380519834,1
1621,35722333869,1
1621,39539028043,10
1621,545516801138,1
1621,547792011631,1
1621,550977477078,1
1622,35721723963,1
1622,36266985550,1
1622,39539028043,1
1622,528023284532,1
1622,530810980941,1
1622,531877266868,1
1622,535703074519,1
1622,539522491801,1
1622,541592740476,1
1622,541659214822,1
1622,544115759872,1
1622,545516801138,1
1622,545602185334,1
1622,546243180299,1
1622,548130516925,1
1623,546275765548,4
1624,531877266868,1
1624,544115759872,7
1625,549640657338,1
1625,550634023902,1
1626,42577833473,1
1626,540349069906,1
1626,544768785584,1
1627,37941111428,1
1627,45404080098,2
1627,545516801138,1
1628,549882564050,1
1629,545538490326,1
1630,545516801138,1
1631,35722333869,1
1631,36081332365,1
1631,36500131840,1
1631,45105421124,1
1631,521019257989,1
1631,521906910410,1
1631,527475911875,1
1631,536009750573,1
1631,539677826038,1
1631,540407272609,1
1631,547751184046,1
1631,547812750733,1
1632,545957998521,1
1633,42577833473,2
1633,540662291619,3
1634,35722423659,2
1634,40400203213,1
1634,42240451814,1
1634,528166273868,1
1634,547644315780,1
1635,35721723963,1
1635,35722000205,1
1635,42577833473,1
1635,535612234886,1
1635,541659214822,2
1635,547794157516,1
1635,549882564050,1
1636,36266985550,1
1636,543674126623,1
1636,545538490326,1
1637,40400203213,2
1637,536125595091,1
1638,35721723963,1
1638,35798309577,1
1638,36500131840,1
1638,40415550893,1
1638,527419046969,1
1638,529055709096,1
1638,531846025844,1
1638,536083448292,1
1638,538540548218,1
1638,545955506006,1
1638,549536550945,1
1638,549710009588,1
1639,35798891586,1
1639,36266985550,1
1639,36267739775,1
1639,40400203213,1
1639,521906910410,1
1639,537166359199,1
1639,545955506006,1
1639,550659732532,1
1640,36286235128,2
1640,541659214822,1
1640,542199076372,1
1640,543626161846,1
1641,547812750733,1
1642,520310825412,1
1642,535612234886,1
1642,540349069906,1
1642,541659214822,1
1643,545516801138,1
1643,547751184046,1
1644,528166273868,2
1645,530812936284,1
1646,44928090920,1
1647,36058620932,2
1647,36414345451,1
1647,530910185416,1
1647,549736062191,11
1647,550905064205,1
1648,541659214822,1
1649,545538490326,3
1650,39386028930,1
1650,541474263467,1
1650,541659214822,1
1650,543889179481,1
1650,548998614714,1
1651,36081332365,2
1651,36266985550,2
1651,37276995387,1
1651,522566248653,2
1651,527397362582,1
1651,529100790989,1
1651,535612234886,2
1651,537318544352,1
1651,538494418449,1
1651,539677826038,2
1651,545602185334,2
1651,548998614714,2
1652,531379484499,1
1653,36266985550,1
1653,36267739775,1
1653,36353085367,1
1653,36421128017,1
1653,40400203213,1
1653,521019257989,1
1653,528109847799,1
1653,541659214822,1
1653,549744152016,1
1654,538494418449,1
1655,545516801138,1
1656,545957998521,1
1657,545566976422,1
1658,36286235128,4
1658,521906910410,1
1658,533204346200,1
1658,537180206236,2
1658,545516801138,1
1658,547382055156,1
1658,549882564050,1
1658,550661692854,1
1659,547794157516,1
1660,35877393642,1
1660,36074765406,1
1660,36286235128,1
1660,36353085367,1
1660,42577833473,3
1660,42711696783,1
1660,527419046969,1
1660,530812936284,1
1660,531145857565,1
1660,533204346200,1
1660,535703074519,1
1660,544115759872,1
1660,545602185334,1
1660,545912368452,1
1660,548998614714,1
1661,35750823403,1
1661,35797606083,1
1661,35798891586,1
1661,36286235128,1
1661,36500131840,1
1661,37941111428,1
1661,39539028043,1
1661,42768874029,1
1661,528023284532,1
1661,528109847799,1
1661,531372212963,1
1661,533790993106,1
1661,538535227251,1
1661,538658965256,1
1661,539522491801,1
1661,540407272609,1
1661,547387807548,1
1661,549536550945,1
1662,35750823403,1
1662,36081332365,1
1662,36500131840,1
1662,45404080098,1
1662,530812936284,1
1664,35721723963,1
1664,35722000205,6
1664,528023284532,1
1664,545538490326,2
1664,546104970758,1
1664,547382055156,1
1664,549736062191,1
1665,537396783238,2
1666,36081332365,1
1666,36266985550,1
1666,522078457232,1
1666,530449665002,1
1666,531877266868,1
1666,538535227251,1
1666,540407272609,1
1666,540662535716,1
1666,544115759872,1
1667,35722000205,1
1667,35722333869,1
1667,36074765406,1
1667,37941111428,1
1667,538658221958,1
1667,549661564014,1
1668,37941111428,1
1668,45404080098,1
1668,549744152016,1
1668,550597738824,1
1668,550634023902,1
1669,35722333869,1
1669,36416065395,1
1669,39539028043,2
1669,44928090920,1
1669,521926312352,1
1669,522078297513,1
1669,522609190751,1
1669,536009750573,1
1669,539853979136,1
1669,544066720474,1
1669,544100858313,1
1669,544106286825,1
1669,544115759872,1
1669,545516801138,1
1669,546827381933,1
1669,547644315780,1
1669,551248890640,1
1670,535612234886,1
1671,520310825412,1
1671,521019257989,1
1671,527475911875,1
1671,528109847799,1
1671,536009750573,1
1671,544115759872,3
1671,545516801138,1
1671,545602185334,1
1671,547742157633,1
1671,549661564014,1
1671,549710009588,1
1671,549765831606,1
1672,35722000205,1
1672,36416065395,1
1672,42646163798,2
1672,521926312352,1
1672,535612234886,1
1672,538539816052,1
1672,540407272609,3
1672,540662291619,1
1672,541659214822,1
1672,544017279596,1
1672,545939669017,1
1672,546827381933,1
1672,546831242583,1
1672,549661564014,2
1672,549736062191,2
1672,550597738824,1
1672,550634023902,1
1672,550659216693,1
1672,550661692854,2
1672,550735773284,1
1673,544768785584,3
1674,39386028930,1
1675,35798891586,1
1676,539677826038,1
1676,541592740476,1
1676,544115759872,1
1678,532940035080,1
1679,538540548218,1
1680,545516801138,1
1681,527419046969,1
1682,35722000205,1
1682,36074765406,1
1682,531877266868,1
1682,539677826038,2
1682,543665285542,1
1682,545912368452,1
1682,546243180299,1
1682,549710009588,1
1683,43104145123,1
1683,522060783761,1
1683,522078297513,1
1683,528705813655,2
1683,528725788435,1
1683,529338111966,1
1683,537215013586,1
1683,537252200486,1
1683,538539816052,1
1683,539522491801,1
1683,540662291619,1
1683,541256147554,1
1683,547380519834,1
1683,547510552253,1
1683,548547222435,2
1684,545516801138,1
1685,35722333869,1
1685,528166273868,1
1685,546273141690,1
1685,546827381933,1
1685,547751184046,1
1685,547790825984,1
1685,547794157516,1
1685,547812750733,1
1686,40400203213,2
1686,42577833473,1
1686,536125595091,1
1687,544768785584,1
1687,545566976422,1
1688,36286235128,1
1688,544099790786,1
1689,550659732532,1
1690,540882092170,1
1691,36074765406,1
1691,37276995387,1
1691,522566248653,1
1691,527419046969,1
1691,528023284532,1
1691,545516801138,1
1691,547751184046,1
1692,36058620932,1
1692,37941111428,1
1692,45123664231,1
1692,521019257989,1
1692,531145857565,1
1692,545959606207,1
1693,537252200486,1
1694,545516801138,1
1695,42240451814,1
1695,527419046969,1
1695,537396783238,3
1695,544115759872,3
1695,544768785584,1
1695,545602185334,1
1695,547794157516,2
1696,36266985550,1
1696,36414345451,1
1696,533204346200,1
1696,542939108885,1
1696,549710009588,1
1696,550977477078,1
1697,44928090920,2
1698,35721723963,2
1698,35877393642,6
1698,36353085367,5
1698,42577833473,1
1698,527419046969,2
1698,530810980941,1
1698,537396783238,2
1698,538540548218,1
1698,547794157516,1
1699,35797606083,1
1699,35798309577,1
1699,36058620932,2
1699,36266985550,1
1699,36267739775,1
1699,36416065395,1
1699,36421128017,1
1699,37941111428,1
1699,521019257989,1
1699,521906910410,1
1699,527419046969,1
1699,538658965256,1
1699,543670894727,1
1699,545955506006,1
1699,545957998521,1
1699,546827381933,1
1699,547382055156,1
1699,547792011631,1
1699,549378588703,1
1699,549661564014,1
1700,550634023902,1
1701,545957998521,1
1702,35722000205,5
1702,40400203213,2
1702,541659214822,1
1702,544066720474,1
1702,544115759872,1
1703,35798985871,2
1703,36074765406,1
1703,36081332365,1
1703,36416065395,1
1703,37276995387,1
1703,45404080098,1
1703,522078457232,1
1703,522151739462,1
1703,522609190751,1
1703,528153854399,2
1703,529339155756,1
1703,535703074519,1
1703,536728628605,1
1703,538539816052,1
1703,538585695146,4
1703,539522491801,1
1703,542939108885,1
1703,544115759872,2
1703,545602185334,1
1703,545955506006,1
1703,546104970758,1
1703,547812750733,1
1704,44928090920,1
1705,37276995387,1
1705,536009750573,1
1705,545516801138,1
1705,549736062191,6
1705,550680496523,1
1706,35798891586,1
1706,522609190751,1
1706,540349069906,1
1706,549640657338,1
1707,541659214822,1
1708,531846025844,1
1709,36266985550,1
1709,36267739775,1
1709,537396783238,1
1709,538658221958,1
1709,545538490326,1
1710,36353085367,1
1711,44928090920,1
1711,544768785584,2
1712,45105421124,1
1712,528109847799,1
1712,540349069906,1
1712,543643323771,1
1712,549710009588,1
1714,547510552253,1
1715,36074765406,1
1715,39375321605,1
1715,39386028930,1
1715,44928090920,2
1715,522171062085,1
1715,531145857565,1
1715,531877266868,1
1715,537252200486,1
1715,540662535716,1
1715,544066720474,1
1715,545538490326,1
1715,545602185334,1
1715,546827381933,1
1716,36353085367,3
1716,530449665002,1
1716,536009750573,1
1716,546243180299,1
1717,35721723963,1
1717,35797606083,1
1717,35798309577,1
1717,36074765406,1
1717,36414345451,2
1717,36416065395,1
1717,520310825412,4
1717,528109847799,1
1717,539522491801,2
1717,540520509637,2
1717,546827381933,2
1717,547742157633,1
1717,549710009588,1
1718,35722333869,1
1718,36416065395,1
1718,522609190751,1
1718,528023284532,1
1718,543670894727,1
1718,546104970758,1
1718,546831242583,1
1719,535612234886,1
1719,535703074519,1
1720,545516801138,1
1721,541659214822,1
1722,528023284532,1
1722,529389246092,1
1722,543694756340,1
1722,544099790786,1
1723,35721723963,1
1723,36286235128,1
1723,39539028043,1
1723,527397362582,1
1723,536083448292,1
1723,540407272609,1
1723,543618945546,1
1723,547327221986,1
1723,549536550945,1
1724,545516801138,1
1725,535612234886,1
1726,35722333869,1
1726,40400203213,5
1726,541474263467,1
1726,545516801138,2
1727,35722000205,1
1727,35877393642,1
1727,520310825412,1
1727,521926312352,1
1727,528109847799,1
1727,530812936284,1
1727,535612234886,1
1727,537396783238,2
1727,539677826038,1
1727,544115759872,1
1728,36286235128,1
1729,535612234886,2
1730,538494418449,1
1730,540662291619,1
1731,538535227251,1
1732,39386028930,1
1733,531846025844,1
1734,36286235128,1
1734,36416065395,1
1734,528109847799,1
1734,530810980941,1
1734,530812936284,1
1735,36266985550,1
1735,536125595091,1
1735,550634023902,1
1736,36414345451,1
1736,39539028043,6
1736,45404080098,2
1736,522151739462,2
1736,522191965500,1
1736,524619920574,1
1736,531877266868,8
1736,538585695146,3
1736,539091956756,1
1736,540349069906,2
1736,545602185334,2
1736,546928423058,2
1736,547297272467,1
1736,549710009588,1
1737,549536550945,1
1738,35877393642,1
1738,36058620932,2
1738,36074765406,1
1738,45404080098,1
1738,537396783238,3
1738,544115759872,1
1738,546827381933,1
1739,536125595091,1
1740,35754637865,1
1740,36266985550,1
1740,36416065395,1
1740,40400203213,1
1740,528109847799,1
1740,529100790989,1
1740,537829232054,1
1740,544066720474,1
1740,544115759872,1
1741,40400203213,1
1742,36266985550,1
1742,530910185416,1
1742,537396783238,1
1742,544115759872,2
1743,545955506006,1
1744,36266985550,1
1744,529100790989,1
1744,536125595091,1
1744,537215013586,1
1744,537252200486,1
1744,538494418449,1
1744,541254875522,3
1744,547572252871,1
1745,545538490326,1
1746,35877393642,1
1746,535612234886,1
1746,549378588703,1
1747,530812936284,1
1748,540662291619,1
1748,545516801138,1
1749,538494418449,1
1750,531877266868,1
1751,45105421124,1
1751,531846025844,1
1752,35721723963,1
1752,35722000205,3
1752,35722333869,1
1752,36286235128,4
1752,36353085367,3
1752,37276995387,1
1752,44928090920,1
1752,531846025844,3
1752,535703074519,1
1752,537396783238,4
1752,539409835003,1
1752,541851060973,1
1752,545516801138,1
1753,521019257989,3
1753,544768785584,3
1754,549744152016,1
1755,42711696783,1
1756,535612234886,1
1757,538494418449,1
1758,545538490326,1
1759,547742157633,1
1759,547751184046,1
1760,541659214822,1
1760,545516801138,1
1761,36266985550,1
1761,528166273868,1
1761,546831242583,1
1761,547794157516,1
1763,35721723963,1
1763,35877393642,1
1763,36286235128,1
1763,36500131840,1
1763,520310825412,1
1763,528109847799,1
1763,528166273868,1
1763,528705813655,1
1763,530812936284,1
1763,546827381933,1
1763,547794157516,1
1763,548998614714,1
1764,36500131840,1
1764,529338111966,3
1764,531379484499,1
1764,531877266868,1
1764,545974803385,1
1765,35722333869,1
1765,35877393642,1
1765,36414345451,1
1765,37283032735,1
1765,40400203213,1
1765,42240451814,1
1765,527419046969,2
1765,528153854399,2
1765,530812936284,2
1765,532940035080,1
1765,533204346200,1
1765,535703074519,1
1765,536009750573,1
1765,538494418449,1
1765,538540548218,1
1765,539410602755,2
1765,540662291619,3
1765,545516801138,2
1765,545566976422,1
1765,545602185334,2
1765,550597738824,1
1765,550634023902,1
1765,550680496523,1
1765,550715341924,2
1765,551079722431,1
1766,40415550893,1
1767,536009750573,1
1768,35722000205,5
1768,35877393642,4
1768,36074765406,1
1768,39539028043,7
1768,544115759872,8
1769,36500131840,1
1769,37941111428,1
1769,528023284532,1
1769,532936159396,1
1769,540662291619,2
1769,541474263467,1
1769,541659214822,1
1769,544066720474,1
1770,521019257989,1
1771,42577833473,2
1771,527419046969,1
1772,521926312352,1
1772,522191965500,1
1772,528166273868,1
1772,544106286825,1
1772,547794157516,2
1772,549736062191,1
1773,35722000205,1
1773,35798985871,1
1773,527397362582,1
1774,543616473590,1
1775,544099790786,1
1776,521926312352,2
1777,530812936284,1
1777,537396783238,3
1777,541474263467,1
1778,36266985550,1
1778,42646163798,1
1778,529389246092,1
1778,535612234886,1
1778,540407272609,1
1778,544768785584,1
1778,545912368452,1
1778,546928423058,1
1778,549378588703,1
1780,545538490326,2
1780,546928423058,1
1781,35877393642,1
1781,36081332365,1
1781,36416065395,1
1781,37276995387,1
1781,528023284532,1
1781,538658965256,1
1781,539853979136,1
1781,541474263467,1
1781,547327221986,1
1781,547380519834,1
1781,547510552253,1
1782,35877393642,1
1782,36074765406,1
1782,36266985550,4
1782,36267739775,1
1782,36286235128,2
1782,39375321605,1
1782,42240451814,1
1782,42577833473,2
1782,42711696783,1
1782,521926312352,2
1782,527419046969,3
1782,527475911875,1
1782,535647669951,1
1782,536009750573,1
1782,536083448292,1
1782,537318544352,1
1782,537396783238,5
1782,538535227251,1
1782,539853979136,1
1782,540662535716,1
1782,541474263467,1
1782,544114247390,1
1782,545516801138,1
1782,545602185334,1
1782,547380519834,1
1782,547792011631,1
1782,547794157516,4
1782,547812750733,1
1782,549640657338,1
1782,549765831606,1
1783,36421128017,1
1784,36081332365,1
1785,535612234886,1
1786,549882564050,2
1787,36353085367,1
1787,39539028043,1
1787,522609190751,1
1787,536083448292,1
1787,540662291619,1
1787,545538490326,1
1788,36286235128,1
1788,45105421124,1
1788,530910185416,1
1788,531846025844,1
1789,531877266868,1
1790,36267739775,1
1790,45404080098,1
1790,527475911875,1
1790,539677826038,1
1790,544106286825,1
1790,544768785584,1
1790,545538490326,1
1790,548547222435,1
1790,549640657338,1
1791,35721723963,1
1791,531145857565,2
1791,550735773284,1
1792,35797606083,1
1792,35798309577,1
1792,36286235128,4
1792,521906910410,1
1792,531846025844,1
1792,546243180299,1
1792,547382055156,1
1793,522609190751,1
1793,546275765548,1
1794,35798309577,1
1794,35877393642,1
1794,36416065395,1
1794,521906910410,1
1794,532994602666,1
1794,533204346200,1
1794,543644663788,1
1794,547387807548,1
1794,547389639874,1
1794,548547222435,1
1794,549736062191,2
1794,551091439907,1
1795,522151739462,1
1795,530812936284,1
1795,536009750573,1
1795,537180206236,1
1795,537396783238,1
1795,538658965256,1
1796,35722000205,1
1797,36266985550,1
1797,532940035080,1
1797,538658221958,1
1797,540662291619,1
1797,541659214822,1
1797,543694848992,1
1797,543812646033,1
1797,543827067334,1
1797,544099790786,1
1797,545566976422,1
1797,549710009588,1
1797,549765831606,1
1798,36081332365,1
1799,532940035080,1
1799,537252200486,1
1799,540662535716,1
1799,547794157516,1
1800,530812936284,1
1801,545516801138,2
1802,35754637865,1
1802,36414345451,1
1802,37276995387,1
1802,538494418449,1
1802,545516801138,1
1802,545566976422,1
1803,36074765406,1
1803,36266985550,2
1803,36414345451,1
1803,521019257989,2
1803,529337915679,1
1803,530812936284,1
1803,537396783238,4
1803,539677826038,2
1803,539678458590,1
1803,544016559367,4
1803,544106286825,1
1803,545566976422,1
1803,545602185334,1
1803,548130516925,2
1803,549661564014,1
1803,550597738824,1
1803,551079722431,1
1804,530812936284,1
1804,547382055156,1
1805,36286235128,2
1805,520310825412,1
1805,529055709096,3
1805,536009750573,1
1805,546827381933,1
1805,547794157516,1
1805,549661564014,1
1805,549710009588,1
1806,35722000205,1
1806,36266985550,1
1806,36267739775,1
1806,531846025844,1
1806,539677826038,1
1806,547510552253,1
1807,36266985550,1
1807,40400203213,1
1807,521019257989,2
1807,527419046969,1
1808,550977477078,1
1809,35722333869,1
1809,521906910410,1
1809,540661582201,1
1810,531145857565,1
1811,36266985550,1
1811,39539028043,7
1811,45404080098,1
1811,541659214822,1
1811,544100858313,1
1811,544768785584,1
1811,545912368452,1
1811,546104970758,1
1811,547644315780,1
1811,549736062191,1
1812,35722423659,1
1812,35877393642,1
1812,42240451814,1
1812,529405509010,1
1812,535612234886,1
1812,538535227251,1
1812,538658965256,1
1812,544768785584,1
1812,546275765548,1
1812,547389639874,1
1812,550661692854,1
1812,550735773284,1
1813,545516801138,1
1815,529100790989,1
1815,539677826038,3
1816,36353085367,3
1816,522151463307,1
1816,527475911875,1
1816,533204346200,1
1816,537318544352,1
1816,537396783238,2
1816,545516801138,2
1816,545566976422,1
1816,545602185334,1
1816,545912368452,1
1817,35722333869,1
1817,37941111428,1
1817,535612234886,1
1817,544066720474,1
1817,544115759872,1
1817,544768785584,2
1817,545516801138,1
1818,522077917778,1
1819,537396783238,2
1820,36421128017,1
1820,36500131840,1
1820,42577833473,1
1820,42711696783,1
1820,45123664231,1
1820,520310825412,4
1820,521926312352,1
1820,522609190751,1
1820,527419046969,2
1820,530710879153,1
1820,531846025844,1
1820,537318544352,1
1820,539677826038,2
1820,541012296041,1
1820,541254875522,3
1820,541659214822,1
1820,544016559367,2
1820,544106286825,1
1820,544114247390,1
1820,544115759872,2
1820,545516801138,1
1820,545955506006,1
1820,545957998521,1
1820,547792011631,1
1820,547794157516,1
1820,548130516925,1
1820,549765831606,1
1821,35722000205,1
1822,36266985550,1
1822,44928090920,1
1822,521019257989,1
1822,529405509010,1
1822,531145857565,1
1822,531877266868,2
1822,543616921912,1
1822,544768785584,2
1823,35722000205,1
1823,35754637865,1
1823,35798891586,1
1823,35798985871,1
1823,36058620932,2
1823,37941111428,1
1823,521906910410,1
1823,536083448292,1
1823,538658965256,1
1823,541659214822,1
1823,545538490326,1
1823,547297272467,1
1823,547382055156,1
1823,547387807548,1
1823,547742157633,1
1823,549536550945,1
1823,551091071810,1
1824,545516801138,1
1825,543694756340,1
1827,531145857565,1
1828,520310825412,1
1828,530449665002,1
1828,530812936284,1
1828,533204346200,1
1829,535703074519,1
1830,528153854399,2
1831,531379484499,1
1832,530812936284,1
1832,532940035080,1
1832,536009750573,1
1833,36353085367,1
1833,42577833473,1
1833,45404080098,1
1833,521019257989,1
1833,540407272609,1
1833,541659214822,1
1833,543670894727,1
1833,545538490326,1
1833,545912368452,1
1834,540407272609,1
1835,543889179481,1
1836,530812936284,1
1836,537396783238,1
1837,35722000205,1
1837,543616921912,1
1837,545979147913,1
1837,547794157516,1
1838,39539028043,4
1838,522566248653,2
1839,35722000205,1
1839,536009750573,1
1839,543694488413,1
1839,543742043514,1
1839,543812646033,1
1839,544115359956,1
1839,544115759872,2
1839,549661564014,1
1839,549765831606,1
1840,545516801138,1
1840,547794157516,1
1841,521019257989,1
1842,535612234886,1
1843,528166273868,1
1843,541659214822,1
1844,545538490326,2
1845,35722333869,2
1845,36286235128,4
1845,39539028043,1
1845,544115759872,4
1845,547644315780,1
1846,544066720474,1
1847,44928090920,2
1847,45404080098,3
1847,531877266868,1
1847,544115759872,1
1847,544768785584,2
1847,545939669017,2
1847,545955506006,1
1847,546243180299,1
1848,543616473590,1
1849,536125595091,1
1850,545516801138,1
1851,528705813655,2
1852,35721723963,1
1852,35722000205,3
1852,36267739775,1
1852,36353085367,1
1852,39539028043,2
1852,42711696783,1
1852,45105421124,1
1852,522609190751,1
1852,527419046969,1
1852,527475911875,1
1852,530449665002,1
1852,541659214822,1
1853,540407272609,1
1854,544115759872,5
1855,37665896062,1
1855,547306204530,1
1856,35722333869,2
1856,36074765406,1
1856,36353085367,4
1856,44928090920,1
1856,528166273868,1
1856,528725788435,1
1856,528726320954,1
1856,529100790989,1
1856,536009750573,1
1856,539409835003,1
1856,543616473590,1
1856,544099790786,1
1856,546243180299,6
1856,547644315780,1
1856,547812750733,1
1856,549698359290,1
1857,36353085367,2
1857,531877266868,1
1858,530812936284,1
1859,35722000205,1
1859,37276995387,1
1859,521926312352,1
1859,536009750573,1
1859,547742157633,1
1860,35721723963,1
1860,35722000205,1
1860,39539028043,2
1860,42711696783,1
1860,521926312352,1
1860,547297272467,1
1860,547355238181,1
1860,547382055156,1
1860,549378588703,1
1860,549710009588,1
1861,42240451814,1
1861,535703074519,1
1861,545516801138,1
1862,36266985550,1
1862,528109847799,1
1862,531877266868,1
1862,536125595091,1
1862,538540548218,1
1862,548547222435,1
1863,40400203213,1
1863,545516801138,1
1863,551248890640,1
1864,545957998521,1
1865,36081332365,1
1865,39539028043,1
1865,528153854399,2
1865,532940035080,1
1865,545516801138,1
1865,545538490326,1
1865,545602185334,1
1865,546827381933,1
1866,35722000205,1
1866,36286235128,1
1866,527475911875,1
1866,530812936284,1
1866,536009750573,1
1866,545516801138,1
1866,545955506006,1
1866,549765831606,1
1867,547510552253,1
1868,35798891586,1
1868,531846025844,1
1868,541659214822,1
1868,543636819112,1
1868,544016559367,1
1868,547382055156,1
1869,35753244214,1
1869,522566248653,1
1869,536125595091,1
1869,537396783238,1
1869,539677826038,1
1869,540407272609,1
1869,546827381933,1
1870,36074765406,1
1870,36414345451,1
1871,35722000205,1
1871,36266985550,1
1871,544115759872,1
1872,530812936284,1
1872,533204346200,1
1872,538540548218,1
1873,35721027449,2
1873,35722000205,2
1873,35798891586,1
1873,36286235128,7
1873,36353085367,3
1873,36414345451,1
1873,36416065395,1
1873,37665896062,1
1873,39375321605,1
1873,39386028930,1
1873,522566248653,1
1873,527419046969,2
1873,528109847799,1
1873,530812936284,1
1873,531846025844,2
1873,533204346200,1
1873,537318544352,1
1873,537396783238,5
1873,540662535716,2
1873,541254875522,3
1873,544100858313,3
1873,545516801138,1
1873,545957998521,1
1873,547794157516,1
1873,549882564050,1
1873,550634023902,1
1874,35722000205,3
1874,35722423659,1
1874,35797606083,1
1874,36266985550,4
1874,520310825412,3
1874,531846025844,1
1874,541659214822,1
1874,549378588703,3
1874,549710009588,1
1875,522077917778,1
1875,539627383673,1
1875,539677826038,1
1875,543621521908,1
1875,546928423058,1
1875,549378588703,2
1876,528166273868,1
1876,532936159396,1
1877,35722333869,2
1877,36414345451,1
1877,42768874029,1
1877,45171930915,1
1877,522151739462,1
1877,528153854399,2
1877,528705813655,3
1877,529405509010,1
1877,532940035080,1
1877,532994602666,1
1877,535703074519,1
1877,537180206236,1
1877,538585695146,6
1877,540662291619,7
1877,544066720474,1
1877,545516801138,2
1877,545566976422,1
1877,545939669017,2
1877,545955506006,1
1877,547389639874,1
1877,550634023902,1
1878,550661692854,1
1879,529338111966,4
1880,36266985550,1
1880,36286235128,2
1880,530910185416,1
1880,544768785584,2
1880,545516801138,1
1880,547792011631,1
1881,545538490326,1
1882,531145857565,2
1883,539677826038,5
1884,36266985550,1
1884,536083448292,1
1884,544768785584,2
1884,547644315780,1
1885,521019257989,1
1886,36266985550,1
1886,36353085367,1
1886,42646163798,1
1886,530710879153,1
1886,531372212963,1
1886,535703074519,1
1886,537396783238,1
1886,538494418449,1
1886,540349069906,1
1886,544768785584,1
1886,545538490326,1
1886,545912368452,1
1887,35722333869,2
1887,36416065395,1
1887,37665896062,1
1887,44928090920,1
1887,528166273868,1
1887,531877266868,1
1887,536083448292,2
1887,536125595091,1
1887,538535227251,1
1887,545974803385,1
1887,550966828606,1
1888,35722423659,1
1888,36286235128,1
1888,527419046969,1
1888,541256147554,1
1889,35721027449,1
1889,37941111428,1
1889,42711696783,1
1889,521926312352,1
1889,527475911875,1
1889,536009750573,1
1889,544100858313,1
1889,545516801138,1
1890,45105421124,1
1891,35721723963,1
1891,35722423659,1
1891,36421128017,1
1891,521019257989,2
1891,535612234886,1
1891,538658221958,1
1891,539677826038,1
1891,547382055156,1
1891,547751184046,1
1893,35722000205,1
1893,36266985550,1
1893,537396783238,5
1893,538535227251,1
1894,36081332365,1
1896,36266985550,1
1896,42711696783,1
1896,528109847799,1
1896,528153854399,1
1896,529337915679,1
1896,530910185416,1
1896,531846025844,1
1896,545516801138,1
